Price,Close,High,Low,Open,Volume
Ticker,FPT.VN,FPT.VN,FPT.VN,FPT.VN,FPT.VN
Date,,,,,
2021-12-30,49163.14453125,49530.81728464454,49110.61985219363,49215.66921030636,2238787
2021-12-31,48847.99609375,49583.34159507214,48847.99609375,49268.19352307694,3158795
2022-01-04,49110.62109375,49478.29385643961,49005.57173298154,49058.09641336577,3922395
2022-01-05,49163.14453125,49478.292605588176,49110.61985219363,49215.66921030636,3266472
2022-01-06,49110.62109375,49373.24449567115,49110.62109375,49163.14577413423,4206190
2022-01-07,49058.1015625,49215.67562019165,48900.52750480835,48900.52750480835,2478052
2022-01-10,48322.75,49110.620191285416,48270.225320580976,48953.046153028336,5236796
2022-01-11,47009.63671875,48427.80317481123,46799.537984518705,48322.75380769558,5012132
2022-01-12,47062.16015625,47587.40697792135,46484.38490787012,46799.53674541433,4089388
2022-01-13,48375.27734375,48690.42543762136,47167.20965057647,47744.98115600729,3554831
2022-01-14,47955.078125,48375.275568071236,47744.979403464386,48165.17684653562,1654588
2022-01-17,46747.01171875,47955.079399691385,46747.01171875,47534.88194545091,3600091
2022-01-18,46274.2890625,47062.16308863996,46221.764377060106,46379.33843337977,2376030
2022-01-19,46379.33203125,46852.0578794963,46221.757996681605,46274.28267487107,1450730
2022-01-20,46641.96484375,47797.50790456478,46379.33767629598,46431.86236087847,2474037
2022-01-21,46326.80859375,47167.207211829475,46326.80859375,46747.009775060345,1692732
2022-01-24,44803.59375,46484.38352950934,44646.019708171,46326.80948768034,6992129
2022-01-25,45433.890625,45959.137439277976,44120.77358930505,44751.069766438624,5187884
2022-01-26,45171.265625,45696.51242075636,44908.64222712182,45696.51242075636,2828826
2022-01-27,45118.7421875,45538.939635672716,44856.11878239205,45171.26686852159,1413498
2022-01-28,47009.63671875,47009.63671875,45118.744366126855,45171.26904968468,3623088
2022-02-07,47009.63671875,47324.78482009694,46747.013300960876,47272.26013653912,1768836
2022-02-08,47587.41015625,48217.706384352656,47009.63861382257,47009.63861382257,1542347
2022-02-09,47639.9296875,48165.176487422876,47587.40500750771,48165.176487422876,2450493
2022-02-10,48322.75,48322.75,47377.305770457504,48007.60192348583,2043871
2022-02-11,48112.65234375,48532.84978837231,48007.60298259442,48217.70170490558,2015217
2022-02-14,47797.50390625,48112.65198738245,47482.35582511755,47797.50390625,1412769
2022-02-15,47850.03125,48165.1793486751,47534.8831513249,47797.50656688748,1196136
2022-02-16,47955.078125,48585.37428960685,47955.078125,48165.17684653562,1487780
2022-02-17,48742.94921875,48742.94921875,47797.50495461576,48270.227086682884,1663349
2022-02-18,48427.80078125,48585.37482413532,48165.17737644114,48480.325462211775,1129340
2022-02-21,49110.62109375,49373.24449567115,48322.750887986556,48427.80024875501,2529517
2022-02-22,48795.4765625,49005.5752993267,48322.75440463992,48848.00124670667,2454143
2022-02-23,48847.99609375,49320.718201742806,48637.897379086535,48637.897379086535,1775406
2022-02-24,48322.75,49110.620191285416,47272.25641161945,48847.99679419028,2459436
2022-02-25,48480.328125,49058.09964731368,48375.27875730661,48532.8528088467,1934368
2022-02-28,49005.5703125,49110.61967022349,48480.32352388257,48480.32352388257,2849631
2022-03-01,49058.1015625,49373.249677883294,48585.37938942505,49373.249677883294,2011020
2022-03-02,48900.5234375,49058.0974820854,48690.42471138613,48847.99875597153,2460896
2022-03-03,49058.1015625,49373.249677883294,48953.052190705566,48953.052190705566,2612501
2022-03-04,49110.62109375,49268.195134902686,48847.99769182885,49005.57173298154,2452501
2022-03-07,49268.1953125,49320.719993073566,48427.800423322944,48900.52254848504,3504641
2022-03-08,49793.44140625,50108.58948518516,48637.89845015442,49268.194608024736,5342832
2022-03-09,50161.1171875,50686.367761915826,49688.39504061307,49688.39504061307,6629857
2022-03-10,49688.39453125,50581.31413288298,49688.39453125,50581.31413288298,2864414
2022-03-11,48953.05078125,49688.39636263897,48690.42735932537,49635.87167825404,2808020
2022-03-14,48217.703125,48847.99931049678,47534.88225737849,48847.99931049678,4281930
2022-03-15,47797.50390625,48217.70134775993,47167.2077439851,48217.70134775993,7028265
2022-03-16,48112.65234375,48480.325107794524,47534.880857394324,47850.028940861055,5777923
2022-03-17,48322.75,48690.4227559332,48060.126602904864,48217.700641161944,5023082
2022-03-18,49951.01953125,50738.89353756995,48848.00116476022,48848.00116476022,5137697
2022-03-21,50056.0625,50423.735241824295,49898.48846778959,50003.53782259653,3659588
2022-03-22,50633.83984375,50948.99168938642,50108.593008591786,50423.741109686714,3794643
2022-03-23,50686.3671875,51211.61401142189,50423.74003099765,50686.3671875,3715434
2022-03-24,50423.73828125,51054.03819262572,50056.06551726325,50423.73828125,3400249
2022-03-25,50266.1640625,50686.36525011759,50213.639382115456,50476.26278403816,2539554
2022-03-28,51526.76171875,51841.909810736004,50003.54219627625,50161.11624226925,7886631
2022-03-29,55098.44140625,55098.44140625,51789.3828419677,51789.3828419677,15454521
2022-03-30,55676.21875,56359.03965777682,54888.34847179598,55571.1693795728,5716054
2022-03-31,56201.46484375,58092.35348592388,54940.872415634076,55413.594576177544,7031551
2022-04-01,58302.44921875,58302.44921875,55728.73981067489,56148.9372650545,8439029
2022-04-04,57409.52734375,59615.56763600143,57409.52734375,59615.56763600143,5968276
2022-04-05,57251.95703125,58617.598792533856,57251.95703125,57304.4817143763,5609836
2022-04-06,59352.9453125,59878.19211908744,56936.80625765649,56936.80625765649,8687053
2022-04-07,59510.51953125,61401.4080405816,58880.2233614728,59720.61825450907,9893959
2022-04-08,56989.33203125,59825.668585758394,56989.33203125,59510.52049576206,12044416
2022-04-12,57672.15234375,58565.071923570504,55991.36254644082,57251.954894422706,6713443
2022-04-13,60455.96484375,60455.96484375,57672.15296731605,57777.20233078369,6412493
2022-04-14,61243.83203125,62451.899651191714,60508.48652345939,60508.48652345939,9854903
2022-04-15,60403.44140625,61926.65720790715,59878.194578092356,60455.96608906576,7436165
2022-04-18,60666.05859375,62294.32359391853,59878.18843237813,60403.43520662604,7020600
2022-04-19,58827.69921875,61453.93328351027,58827.69921875,61191.30987703424,14959890
2022-04-20,58827.69921875,59352.94603170206,57567.103123123736,58827.69921875,6112090
2022-04-21,58827.69921875,60876.16178926301,58407.49802384702,58407.49802384702,8113440
2022-04-22,58354.9765625,59825.67146445803,55676.21766863426,59090.325885749786,21678306
2022-04-25,54310.57421875,58249.92942893782,54310.57421875,57829.7319392689,10985931
2022-04-26,54783.29296875,55150.96572408674,50948.98763284001,52629.77737152223,10106030
2022-04-27,54100.46875,54625.71554680548,52787.35175798631,53837.845351597265,5770259
2022-04-28,55413.58984375,56096.410683998576,53837.84569863513,54047.94441871161,5744343
2022-04-29,55150.96484375,56253.98309215348,54730.767415786766,55150.96484375,7321186
2022-05-04,54888.34375,55623.68927973197,54678.241282678144,55098.44247278056,3829683
2022-05-05,54993.3984375,55413.595923757246,53522.70349105799,54940.873751717845,4478488
2022-05-06,52629.77734375,54625.715157381885,52629.77734375,53732.795609178145,5903123
2022-05-09,49373.2421875,51999.47982847763,49373.2421875,51631.80708297651,9233107
2022-05-10,51684.3359375,51894.43466619294,48322.75253387166,49373.246177336325,6817107
2022-05-11,53522.69921875,53522.69921875,50843.940457684905,51474.236636759044,4211301
2022-05-12,50213.640625,53522.69931567288,49898.49253489223,52157.057591872566,7803365
2022-05-13,49163.14453125,51999.48094483478,48900.521135968185,50476.261507659074,7639840
2022-05-16,48953.05078125,51211.61595434338,48953.05078125,51211.61595434338,3177227
2022-05-17,52367.15625,52367.15625,48585.37542912034,48847.99883719939,3733686
2022-05-18,51316.66015625,52577.25245456438,51211.61079805714,52367.153738178655,3676377
2022-05-19,50948.98828125,51316.66104126598,49951.0156166654,49951.0156166654,4666104
2022-05-20,51211.61328125,51946.95882425612,50948.989873033526,51316.66264453659,2628800
2022-05-23,50686.3671875,51579.2867881672,50476.264713389835,51579.2867881672,2451693
2022-05-24,51579.28515625,51579.28515625,50423.73843564079,50686.36558383388,2563646
2022-05-25,55150.96484375,55150.96484375,51841.90635399841,52262.10378196165,6881897
2022-05-26,55466.1171875,56253.98742562386,54940.87036208409,55256.01845733364,3223766
2022-05-27,58722.6484375,58827.70154879268,55413.59338483729,55466.11806821288,8203780
2022-05-30,58460.0234375,59037.79868352667,57357.00511648263,58354.974073593585,20070073
2022-05-31,57724.671875,58460.01734571881,56464.07963948205,58460.01734571881,5211063
2022-06-01,58722.6484375,59300.423699173065,57672.154769988025,57724.67945336363,6114646
2022-06-02,58565.0703125,60298.38848783446,58354.97159361598,59247.89489341432,5044253
2022-06-03,59878.1953125,59878.1953125,58249.92638069912,58565.074481459,4781812
2022-06-06,59352.9453125,60928.68573226232,58827.69850591256,59878.19211908744,6054419
2022-06-07,60718.5859375,60718.5859375,57041.85461176785,59195.370225292325,10998662
2022-06-08,60403.44140625,61769.08315945986,60140.81799217118,61086.26228285493,5582096
2022-06-09,60561.015625,60876.1637227808,59510.521965730644,60666.064990926934,4408224
2022-06-10,57777.20703125,60245.871018119244,57777.20703125,59563.05010002864,7538549
2022-06-13,54331.58203125,57230.946806689404,54205.52204196281,55466.118190293215,5833466
2022-06-14,56159.44140625,56663.681353447544,53890.37287748528,54205.52097221304,4403540
2022-06-15,57041.85546875,57104.88358755798,55466.11505313751,57104.88358755798,4359890
2022-06-16,57987.30078125,59121.83689692447,56852.76841011688,57357.004603449226,5151963
2022-06-17,57987.30078125,58365.48073465527,56096.41224784768,56915.79653008041,6123497
2022-06-20,57987.30078125,59563.04497029328,57546.09270788119,58932.74879249251,4056931
2022-06-21,56159.44140625,58932.749882212265,56096.413285121016,58239.42182708634,4849764
2022-06-22,53260.078125,56978.830985478424,53197.0500021705,56600.65101487687,5363059
2022-06-23,53890.37109375,54709.75910855411,52755.838739190614,52944.926840860295,5204620
2022-06-24,53890.37109375,55340.05527714725,53890.37109375,54268.55104163066,1416540
2022-06-27,54520.66796875,55403.08411403009,54142.491760510726,54457.63984889057,3831235
2022-06-28,56537.6171875,56852.76525893264,54961.873085795654,56411.55721001871,5898256
2022-06-29,56726.7109375,56726.7109375,55592.17851612993,56033.38286449386,4271832
2022-06-30,54331.58203125,56663.68247170928,54331.58203125,56411.5624931349,3081594
2022-07-01,55466.1171875,55970.35339099099,53449.164884453196,54835.820997000905,4207499
2022-07-04,54646.73046875,55781.266634780484,54205.52237579831,55781.266634780484,1529238
2022-07-05,53827.33984375,55340.052058200614,53827.33984375,55340.052058200614,3228511
2022-07-06,52629.77734375,54142.48960558222,52629.77734375,53007.95353693746,5713012
2022-07-07,52377.6640625,53323.11215507912,52377.6640625,52881.90404375331,3781653
2022-07-08,52692.80859375,52944.9285672246,52377.660499177466,52881.90044612665,2946694
2022-07-11,52188.5703125,53323.106403401966,52188.5703125,53323.106403401966,2127398
2022-07-12,52629.77734375,52629.77734375,52125.54117131965,52188.5692886705,1396618
2022-07-13,51999.484375,52944.92866038111,51999.484375,52944.92866038111,2683885
2022-07-14,52188.5703125,52629.77837623507,51810.394111893525,52188.5703125,3351246
2022-07-15,51810.390625,52944.92289500549,51810.390625,52944.92289500549,2740918
2022-07-18,52314.6328125,53260.07710406857,51873.42472752638,52188.5728247159,2075841
2022-07-19,52314.6328125,52314.6328125,51810.39660590505,52251.600946337225,3563104
2022-07-20,53512.1953125,54142.49148606474,52944.92725847521,53575.223432039944,6340950
2022-07-21,53575.22265625,54142.49070206053,53260.074574031096,54142.49070206053,3821349
2022-07-22,53638.2578125,54520.67025016323,53638.2578125,54457.6421276664,3331627
2022-07-25,53827.33984375,54835.8159015641,53638.25175307894,54835.8159015641,3415731
2022-07-26,53449.1640625,54205.52022837578,53449.1640625,54205.52022837578,2190666
2022-07-27,53701.28125,53701.28125,53197.045080391275,53323.10505892875,1933381
2022-07-28,53512.1953125,54079.4633665248,52377.659204450414,53701.28341566116,3552610
2022-07-29,52629.77734375,53701.281550502725,52629.77734375,53638.25343315188,3260449
2022-08-01,52944.9296875,53070.98967690463,52377.661607449896,52944.9296875,3656334
2022-08-02,53575.22265625,53638.25451941854,52629.77840959329,52944.92649181219,2858787
2022-08-03,53449.1640625,53701.28403263905,53070.9878518328,53575.22404756953,3716711
2022-08-04,54268.55078125,54583.698864034486,53512.194633658975,53638.25461568103,5018124
2022-08-05,54079.4609375,54961.87329413154,53953.40095954088,54268.549032168106,3460140
2022-08-08,54205.51953125,54457.639498146586,53764.31146145163,54142.49141179651,2540162
2022-08-09,54331.58203125,55150.97008934599,54016.43393030277,54205.52204196281,4216624
2022-08-10,54205.51953125,54646.72760104837,54205.51953125,54394.611378693095,1808471
2022-08-11,54205.51953125,54709.75946504317,54016.431428348216,54331.57951469829,3856632
2022-08-12,54520.66796875,54520.66796875,54016.431776250516,54016.431776250516,1974854
2022-08-15,56033.3828125,56159.44280243337,54583.70228961999,54583.70228961999,5064511
2022-08-16,55907.32421875,56348.53229271333,55529.14426483514,56033.380458846936,2153253
2022-08-17,55655.203125,56159.439308824076,55466.115024133636,56096.411190049046,2290741
2022-08-18,55655.203125,56537.619255098085,55403.08316081733,55403.08316081733,5099339
2022-08-19,54772.7890625,55781.265212758015,54331.58098079595,55466.1171179039,3196268
2022-08-22,54709.76171875,55024.90981808225,54142.49364213537,54583.701730108805,2527844
2022-08-23,54835.8203125,54835.8203125,54268.552250315304,54268.552250315304,1693189
2022-08-24,54331.58203125,54709.761999111564,54268.55390887715,54520.670142910036,1622771
2022-08-25,54394.61328125,54646.72951242352,54205.521427193045,54331.58141505053,1771513
2022-08-26,54961.875,55340.05494561505,54394.610698389326,54457.63881705453,2975743
2022-08-29,54520.66796875,54835.81980167118,53386.13559949084,54835.81980167118,3864692
2022-08-30,54457.64453125,54835.82451654716,54205.52454105189,54520.672656528695,1982003
2022-08-31,54583.69921875,54835.81918443252,54079.463031926265,54079.463031926265,2053331
2022-09-05,54331.58203125,54646.730132197226,54142.49391958996,54520.670142910036,1689538
2022-09-06,54079.4609375,54457.63712683621,54079.4609375,54205.51717091796,2424121
2022-09-07,52944.9296875,54142.49397003178,52944.9296875,53890.37399122251,3525689
2022-09-08,53134.01171875,53575.219758904204,52818.86365357429,53007.951743771504,1976831
2022-09-09,53134.01171875,53575.219758904204,53134.01171875,53323.103553488276,1742007
2022-09-12,53323.109375,53701.28559668153,53134.01751961775,53638.25747458177,1166509
2022-09-13,53323.109375,53764.3137187813,53134.01751961775,53575.225607940534,1943222
2022-09-14,52944.9296875,53260.07778874083,52629.78158625916,52629.78158625916,2243138
2022-09-15,52755.8359375,53260.072096687916,52755.8359375,53260.072096687916,1459430
2022-09-16,51999.484375,52881.900539172275,51999.484375,52755.84055221318,2068541
2022-09-19,52377.6640625,52692.81217851248,51621.3078351617,51999.487821101684,3093001
2022-09-20,52566.75390625,52818.87014263968,51873.42583095994,52377.66204828083,3005703
2022-09-21,51873.42578125,52503.72198843249,51873.42578125,52503.72198843249,1179283
2022-09-22,52251.6015625,52314.63342940606,51621.305360688355,51684.33722759441,1813490
2022-09-23,51936.44921875,52377.65727288284,51747.361122561975,52377.65727288284,1809535
2022-09-26,51369.19140625,51684.33952114085,50612.83518160363,51369.19140625,3230854
2022-09-27,50738.88671875,51684.33090582547,50738.88671875,51684.33090582547,1677371
2022-09-28,49163.14453125,50675.85678588973,49163.14453125,50486.76869019505,3598541
2022-09-29,48532.85546875,50486.7760616591,48532.85546875,50297.68793835608,1983067
2022-09-30,50738.88671875,50927.97480725689,48469.81842304427,48532.84653769955,4595930
2022-10-03,48532.85546875,50612.83605870835,48154.67547760224,50171.627941306826,3448279
2022-10-04,48847.99609375,49793.440309735604,48658.90799946111,49163.1441657452,3142126
2022-10-05,49415.265625,50108.58990667274,49415.265625,49793.441825086724,1622520
2022-10-06,48217.703125,49730.41546800882,48217.703125,49730.41546800882,1926489
2022-10-07,46641.96484375,48028.61726563605,46641.96484375,48028.61726563605,3245545
2022-10-10,46641.96484375,47587.40916623482,45444.400537452595,46326.81299171349,2730576
2022-10-11,44751.0703125,46641.96261151511,44751.0703125,46641.96261151511,3208587
2022-10-12,45633.484375,46200.75241312736,44751.068258922154,44751.068258922154,2225190
2022-10-13,46011.6640625,46011.6640625,45066.219756899794,45507.427848421525,1458821
2022-10-14,46641.96484375,46957.11295124494,46389.84485993742,46894.08108302101,1283921
2022-10-17,46515.90625,46578.934375576835,45759.550020369585,46326.81438418614,1111636
2022-10-18,47209.23046875,47461.35045938897,46641.96610662484,46641.96610662484,1369240
2022-10-19,47587.41015625,48028.61826483019,47083.17017813456,47209.230172663425,2686926
2022-10-20,49037.0859375,49478.29400294217,47461.34552130743,47776.49360454594,2764797
2022-10-21,46578.92578125,48974.05402390897,46578.92578125,48974.05402390897,3810399
2022-10-24,44814.09765625,46957.10988985934,44751.06953667678,46578.92993879605,4888395
2022-10-25,46137.7265625,46957.11466756947,44814.10221591665,45003.194082958355,2379558
2022-10-26,46515.90625,46957.11436266289,45822.57814594642,46957.11436266289,1026741
2022-10-27,47776.4921875,48028.61214442947,46452.86803043203,46704.9879873615,1469012
2022-10-28,47272.25390625,48091.63811285228,47083.16207473017,48091.63811285228,1408023
2022-10-31,47650.4296875,47902.549631087946,46452.8655722687,47272.253516659046,1649692
2022-11-01,47587.41015625,48406.79450387512,47272.26204219868,48091.64638982379,930013
2022-11-02,46641.96484375,47902.55727372976,46641.96484375,47398.3173061046,1487719
2022-11-03,46704.98828125,47713.4643707725,46452.86832273408,46957.10823976593,1022634
2022-11-04,45948.6328125,46641.96083614111,45066.21668951723,46641.96083614111,4140276
2022-11-07,45759.546875,46641.96303967122,45759.546875,45759.546875,3096499
2022-11-08,46200.75390625,46578.930114196046,45003.18967351862,45066.21779332918,2532254
2022-11-09,46641.96484375,46831.052959338645,46200.75674434877,46200.75674434877,1365287
2022-11-10,46011.6640625,46452.87215402173,43553.507370122854,46326.81216436673,4545285
2022-11-11,45885.6015625,46389.83770784363,45381.36167261538,46074.68964893624,2200400
2022-11-14,44625.0078125,45633.48389812765,44120.77164195676,45381.36394058544,2492712
2022-11-15,41536.5546875,44120.77111558304,41536.5546875,44120.77111558304,13853569
2022-11-16,43679.56640625,44120.77448814013,38637.19314191606,38637.19314191606,5046261
2022-11-17,44751.0703125,45381.366497324576,40654.14136659888,43679.56604938995,3167219
2022-11-18,45066.22265625,45381.370778391894,43616.542043305635,44183.806416436,1918886
2022-11-21,44183.80078125,45255.30500878152,43805.62458072888,43805.62458072888,1278293
2022-11-22,44435.921875,45381.36614489458,43553.50572528185,44120.77378503514,1819421
2022-11-23,44435.921875,44751.06996496486,43931.6856799645,44120.77378503514,708574
2022-11-24,44435.921875,44751.06996496486,43742.593830352496,43994.713800140926,1393728
2022-11-25,45381.36328125,45381.36328125,44435.919071014636,44498.947187213875,2231730
2022-11-28,46831.05078125,46957.11076729331,45570.45466535836,45633.48653065071,1952497
2022-11-29,46831.05078125,47209.226994838515,46011.66274423923,47209.226994838515,1739574
2022-11-30,47020.13671875,47209.2248168206,46326.80869976952,46957.108600906875,1594635
2022-12-01,47083.16796875,47776.496033853386,46704.991747451044,47335.287945976954,2701832
2022-12-02,48784.97265625,48974.060768674775,46641.964063325126,47083.16841080245,4412664
2022-12-05,49352.234375,49793.44244360927,48784.97006782349,49163.14627260783,1849990
2022-12-06,47902.5546875,49730.41511010221,47902.5546875,49352.23515480105,2338647
2022-12-07,48217.703125,48280.73124573312,47146.19886074721,47839.5231669771,1671135
2022-12-08,48532.85546875,49667.38795310982,47650.439233946956,48469.82734249623,1975159
2022-12-09,49163.14453125,49163.14453125,48028.612212540786,48091.64032959195,1501862
2022-12-12,48532.85546875,49289.21170650379,48154.67547760224,48911.03171535603,3863780
2022-12-13,48658.91015625,48721.93827562628,47398.314067852574,48028.61398432194,1368329
2022-12-14,48091.640625,48847.99675696586,47965.58064558215,48658.90866010969,2686015
2022-12-15,48974.0546875,49226.17463578797,48154.66672783462,48154.66672783462,1821246
2022-12-16,49100.12109375,49163.149216808146,48154.67303608713,48532.853008060585,1713873
2022-12-19,48280.734375,49352.23870870126,48280.734375,49352.23870870126,1560719
2022-12-20,48280.734375,48658.91435753425,47524.37815447313,48658.91435753425,1279358
2022-12-21,48658.91015625,48784.970139543875,47713.465898357914,48658.91015625,1296142
2022-12-22,48658.91015625,48847.99825892015,47902.55400102807,48658.91015625,1578361
2022-12-23,49163.14453125,49163.14453125,48028.612212540786,48154.66844664312,2772553
2022-12-26,48154.671875,49226.1798974849,48154.671875,48974.059922248285,1266126
2022-12-27,48217.703125,48847.99931049678,47902.555032251614,48154.67125972549,2416083
2022-12-28,48343.7578125,48532.84589851657,47902.549782100665,48532.84589851657,896097
2022-12-29,48028.61328125,48532.84946250287,48028.61328125,48217.70138115217,1355881
2022-12-30,48469.8203125,48469.8203125,47902.552280325006,48028.612259090696,1716458
2023-01-03,50423.73828125,50423.73828125,48406.78979847156,48469.821661879774,2334845
2023-01-04,50423.73828125,51054.03819262572,49982.533960098925,50927.97821035057,1208029
2023-01-05,50801.921875,51369.189963690056,50549.80189235075,50549.80189235075,1540035
2023-01-06,50612.828125,51117.0642896148,50549.796264084944,50675.85624137393,1094116
2023-01-09,50612.828125,50991.004312325815,50360.70817042203,50738.888102288984,789180
2023-01-10,50675.86328125,51243.13138558457,50549.803286448805,50864.95140118097,6151937
2023-01-11,50991.0078125,51432.2158910267,50675.85971991541,50675.85971991541,1637828
2023-01-12,50864.9453125,51369.18523134583,50549.79723549196,51054.03715433779,870698
2023-01-13,50423.73828125,51180.094430359575,50423.73828125,50738.8901092085,1519352
2023-01-16,50927.98046875,51054.04045661527,50234.65240776175,50486.77238349229,873740
2023-01-17,51684.3359375,51684.3359375,51054.039751421195,51180.095993003844,1646802
2023-01-18,52566.75390625,52566.75390625,51558.27772706669,51747.365840494334,1683455
2023-01-19,52881.89453125,53070.9826179356,52251.594668062986,52314.62652665219,2313454
2023-01-27,52944.9296875,53890.37399122251,52944.9296875,53007.95780993157,1833412
2023-01-30,52755.8359375,53197.043980992334,52755.8359375,53070.98400506008,1391446
2023-01-31,52629.77734375,52755.837322992884,51495.24501964643,52629.77734375,2622595
2023-02-01,51684.3359375,52944.928309657604,51558.27595137596,52944.928309657604,1624749
2023-02-02,51621.3046875,51936.45278429601,51243.12846916137,51747.36467512669,3431092
2023-02-03,50486.76953125,51684.33373150167,50486.76953125,51684.33373150167,3012698
2023-02-06,50738.88671875,51432.21095812226,50234.646823343595,50423.73491185048,1544786
2023-02-07,50864.9453125,51621.30144622753,50738.88907732975,50738.88907732975,1239055
2023-02-08,51180.09765625,51495.24950407258,50801.92143012934,50927.981420350065,1356010
2023-02-09,50864.9453125,51432.21334893095,50864.9453125,51054.03715433779,5308612
2023-02-10,50864.9453125,51180.09338950804,50738.88907732975,51117.06527192291,4063507
2023-02-13,50864.9453125,51180.09338950804,50423.73725578051,50864.9453125,3210109
2023-02-14,50927.98046875,51054.04045661527,50549.8005051542,50864.94860254665,1195065
2023-02-15,51432.2109375,51621.29902593107,50612.82672460468,50738.88669840574,7681328
2023-02-16,51432.2109375,51684.330885102114,50864.94292766576,51432.2109375,645153
2023-02-17,51432.2109375,51432.2109375,51054.034760637864,51180.090989897886,832829
2023-02-20,52188.5703125,52314.63029421592,51306.15418502987,51432.21416674578,2630960
2023-02-21,52188.5703125,52755.83835795098,52062.51033078409,52188.5703125,1277533
2023-02-22,51558.2734375,51999.48149515104,51558.2734375,51873.42151517343,1592658
2023-02-23,51306.15625,51495.24810245507,50801.92004738311,51495.24810245507,15984182
2023-02-24,50927.98046875,51243.12856614245,50675.86049301946,51117.06857827718,1324529
2023-02-27,50612.828125,50738.888102288984,50360.70817042203,50423.73628679596,1650757
2023-02-28,50738.88671875,50864.94294806057,50108.58684949199,50423.73491185048,1464448
2023-03-01,50738.88671875,50738.88671875,49604.35069862662,50108.58684949199,2262756
2023-03-02,50423.73828125,50738.8901092085,50297.682043516135,50423.73828125,2581049
2023-03-03,49478.296875,50423.74117959558,49478.296875,49982.536833084174,1126662
2023-03-06,49289.20703125,50297.683167444804,49226.178910974675,49226.178910974675,1285442
2023-03-07,49667.37890625,50360.70689146107,49667.37890625,49856.470739651864,1370154
2023-03-08,50108.59375,50108.59375,49478.29753848426,49478.29753848426,1635091
2023-03-09,50801.921875,50864.949998391545,49919.505680269154,50108.59379498532,1936376
2023-03-10,50108.59375,50675.86183818078,49793.44564424213,50549.80184696933,974727
2023-03-13,49730.4140625,50045.5621463415,49226.17787726186,49226.17787726186,1348253
2023-03-14,49604.359375,49856.4793668019,49478.29937909906,49793.44749658058,1060657
2023-03-15,50738.88671875,50738.88671875,49856.47064632982,49856.47064632982,1977439
2023-03-16,49919.5,50423.73616338065,49415.26383661936,50423.73616338065,1828395
2023-03-17,49793.44140625,50423.737564120325,49541.32518982661,50171.62134769693,653061
2023-03-20,48911.03125,49982.53934245309,48911.03125,49856.47934660321,2154991
2023-03-21,49226.1796875,49604.35590420029,48595.879752097135,49541.32778293071,1459238
2023-03-22,49478.296875,49541.32874203127,48911.02879442605,49289.20876298918,1463901
2023-03-23,49163.14453125,49478.292605588176,48911.02457396298,49415.26448853701,694430
2023-03-24,49541.32421875,49667.380452220204,49163.144284715905,49352.23237946237,594203
2023-03-27,49856.4765625,49919.504684634456,49478.29659606884,49730.41657368962,1609509
2023-03-28,49919.5,49919.5,48847.99581247792,49919.5,2450432
2023-03-29,49793.44140625,49982.53324924408,49541.32518982661,49919.501386732314,1293198
2023-03-30,49856.4765625,49982.53655131039,49667.38470701368,49793.44469582407,1472510
2023-03-31,49856.4765625,50108.5927955793,49793.44469582407,49856.4765625,2651796
2023-04-03,50991.0078125,50991.0078125,49856.47542810375,50045.56353474623,1810143
2023-04-04,50738.88671875,51054.034781108494,50423.73491185048,50991.00292191217,889102
2023-04-05,50801.921875,50801.921875,50234.65378630995,50738.89375160846,641807
2023-04-06,50612.828125,51369.184244192766,50612.828125,50864.94433503683,962577
2023-04-07,50738.88671875,50864.94294806057,50423.73491185048,50549.79488570208,6567710
2023-04-10,50612.828125,51054.03617324087,50486.768147711016,51054.03617324087,1170766
2023-04-11,50612.828125,50738.888102288984,50486.768147711016,50549.796264084944,812145
2023-04-12,50612.828125,50738.888102288984,50360.70817042203,50612.828125,970626
2023-04-13,50171.625,50675.86121409449,49982.53688778226,50612.83309153574,852448
2023-04-14,50171.625,50486.773101876744,49982.53688778226,50360.713112217745,855489
2023-04-17,50171.625,50234.65312255875,49793.44503102301,50171.625,947687
2023-04-18,50045.55859375,50423.734769697636,49919.498620253784,50171.618567246216,506296
2023-04-19,49982.5390625,50297.687178088694,49982.5390625,50297.687178088694,638461
2023-04-20,50045.55859375,50297.67854074244,49919.498620253784,50297.67854074244,554205
2023-04-21,49982.5390625,50423.74342869084,49982.5390625,50423.74342869084,582797
2023-04-24,49856.4765625,50801.92086176569,49793.44469582407,50108.5927955793,1208332
2023-04-25,49415.265625,49982.53366967134,49352.233761958036,49856.47368812868,1455841
2023-04-26,49352.234375,49415.26623882493,48911.02630639073,49226.178136432754,1962991
2023-04-27,49352.234375,49667.38246050072,49226.178136432754,49226.178136432754,336111
2023-04-28,48847.99609375,49667.380332029294,48847.99609375,49667.380332029294,1453957
2023-05-04,49478.296875,49604.35686452104,48911.02879442605,49037.088783947096,3686396
2023-05-05,49415.265625,49541.32560654266,49289.20564345734,49541.32560654266,485462
2023-05-08,49478.296875,49730.41685404209,49415.26875251022,49478.296875,1236318
2023-05-09,49730.4140625,50297.68211123121,49541.325961103365,49541.325961103365,921496
2023-05-10,49793.44140625,50171.62134769693,49793.44140625,49793.44140625,961951
2023-05-11,49856.4765625,50171.624662255235,49793.44469582407,49856.4765625,761957
2023-05-12,50738.88671875,50801.91483340529,49667.3788132819,49982.530620181424,1890598
